pattern,support
"[7, 5, 4, 6, 1, 2, 3]",3.0112482416
"[7, 5, 4, 6, 2, 1, 3]",5.5488589800
"[7, 5, 4, 6, 2, 3, 1]",5.8912603346
"[7, 5, 4, 6, 3, 1, 2]",8.5611226609
"[7, 5, 4, 6, 3, 2, 1]",24.2213367192
"[7, 5, 4, 8, 6, 3, 2, 1]",2.1102854569
"[7, 5, 6, 1, 2, 3, 4]",4.9886865737
"[7, 5, 6, 1, 2, 4, 3]",2.6267835497
"[7, 5, 6, 1, 3, 4, 2]",2.9859083429
"[7, 5, 6, 1, 4, 3, 2]",3.2809338479
"[7, 5, 6, 2, 1, 3, 4]",7.9305003066
"[7, 5, 6, 2, 1, 4, 3]",5.1211329562
"[7, 5, 6, 2, 3, 1, 4]",3.0086616874
"[7, 5, 6, 2, 3, 4, 1]",5.9913699561
"[7, 5, 6, 2, 4, 1, 3]",3.9400474352
"[7, 5, 6, 2, 4, 3, 1]",5.5992852439
"[7, 5, 6, 3, 1, 2, 4]",14.0206166103
"[7, 5, 6, 3, 1, 4, 2]",2.9506541424
"[7, 5, 6, 3, 2, 1, 4]",9.6737775191
"[7, 5, 6, 3, 2, 4, 1]",8.7251237687
"[7, 5, 6, 3, 4, 1, 2]",8.3555958134
"[7, 5, 6, 3, 4, 2, 1]",13.0606904651
"[7, 5, 6, 4, 1, 2, 3]",15.0336636921
"[7, 5, 6, 4, 1, 3, 2]",7.2861351333
"[7, 5, 6, 4, 2, 1, 3]",19.5879329468
"[7, 5, 6, 4, 2, 3, 1]",20.2186223702
"[7, 5, 6, 4, 3, 1, 2]",29.5006991122
"[7, 5, 6, 4, 3, 2, 1]",47.3354696382
"[7, 5, 6, 8, 4, 1, 2, 3]",3.5413289936
"[7, 5, 6, 8, 4, 2, 1, 3]",2.1330799032
"[7, 5, 6, 8, 4, 3, 2, 1]",2.5947518628
"[7, 5, 8, 6, 1, 3, 2, 4]",3.4369869911
"[7, 5, 8, 6, 3, 4, 2, 1]",3.1643188752
"[7, 5, 8, 6, 4, 1, 3, 2]",2.4325091396
"[7, 5, 8, 6, 4, 2, 3, 1]",2.6036523581
"[7, 5, 8, 6, 4, 3, 1, 2]",2.6175638414
"[7, 6, 1, 2, 3, 4, 5]",6.3646158962
"[7, 6, 1, 2, 3, 5, 4]",4.8279654052
"[7, 6, 1, 2, 4, 3, 5]",4.4706174250
"[7, 6, 1, 2, 4, 5, 3]",3.5547493327
"[7, 6, 1, 2, 5, 4, 3]",8.0695665538
"[7, 6, 1, 3, 2, 4, 5]",3.3300397434
"[7, 6, 1, 3, 2, 5, 4]",2.8202393915
"[7, 6, 1, 3, 4, 2, 5]",6.6089935160
"[7, 6, 1, 3, 4, 5, 2]",2.1620508761
"[7, 6, 1, 3, 5, 4, 2]",4.0735478031
"[7, 6, 1, 4, 2, 3, 5]",2.5085502215
"[7, 6, 1, 4, 3, 2, 5]",5.4849346708
"[7, 6, 1, 4, 5, 2, 3]",2.4489307708
"[7, 6, 1, 4, 5, 3, 2]",4.7170341352
"[7, 6, 1, 5, 4, 2, 3]",3.4752718107
"[7, 6, 1, 5, 4, 3, 2]",3.9405534526
"[7, 6, 2, 1, 3, 4, 5, 8]",2.9777692382
"[7, 6, 2, 1, 3, 4, 5]",12.9175144028
"[7, 6, 2, 1, 3, 5, 4]",11.4606862720
"[7, 6, 2, 1, 4, 3, 5]",6.1314412087
"[7, 6, 2, 1, 4, 5, 3]",8.3048067296
"[7, 6, 2, 1, 5, 4, 3]",5.7391269401
"[7, 6, 2, 3, 1, 4, 5]",6.2925296350
"[7, 6, 2, 3, 1, 5, 4]",3.8821779599
"[7, 6, 2, 3, 4, 1, 5]",4.1954110451
"[7, 6, 2, 3, 4, 5, 1]",6.7712575934
"[7, 6, 2, 3, 5, 4, 1]",5.6386851756
"[7, 6, 2, 4, 1, 3, 5]",3.5317530011
"[7, 6, 2, 4, 3, 5, 1]",5.0063548327
"[7, 6, 2, 4, 5, 1, 3]",2.8312990444
"[7, 6, 2, 4, 5, 3, 1]",3.8639835147
"[7, 6, 2, 5, 1, 3, 4]",2.4689353524
"[7, 6, 2, 5, 3, 1, 4]",3.3710776682
"[7, 6, 2, 5, 3, 4, 1]",3.8591045976
"[7, 6, 2, 5, 4, 1, 3]",2.8134749591
"[7, 6, 2, 5, 4, 3, 1]",5.0539540543
"[7, 6, 3, 1, 2, 4, 5, 8, 9]",2.0539185728
"[7, 6, 3, 1, 2, 4, 5, 8]",2.4368911765
"[7, 6, 3, 1, 2, 4, 5]",16.7445319376
"[7, 6, 3, 1, 2, 5, 4]",12.4923388164
"[7, 6, 3, 1, 4, 2, 5]",3.6149799080
"[7, 6, 3, 1, 4, 5, 2]",4.2825427360
"[7, 6, 3, 1, 5, 2, 4]",2.7573889706
"[7, 6, 3, 1, 5, 4, 2]",4.9803849372
"[7, 6, 3, 2, 1, 4, 5]",10.2800632103
"[7, 6, 3, 2, 1, 5, 4]",4.3561560811
"[7, 6, 3, 2, 4, 1, 5]",2.7874834357
"[7, 6, 3, 2, 4, 5, 1]",3.7037692891
"[7, 6, 3, 2, 5, 4, 1]",7.2290844643
"[7, 6, 3, 4, 1, 2, 5]",7.5926617386
"[7, 6, 3, 4, 1, 5, 2]",2.1627595513
"[7, 6, 3, 4, 2, 1, 5]",6.0216661325
"[7, 6, 3, 4, 2, 5, 1]",2.8500863002
"[7, 6, 3, 4, 5, 1, 2]",7.1727321792
"[7, 6, 3, 4, 5, 2, 1]",18.3190611152
"[7, 6, 3, 5, 1, 2, 4]",4.4928304980
"[7, 6, 3, 5, 2, 1, 4]",5.8143240235
"[7, 6, 3, 5, 2, 4, 1]",2.7204665875
"[7, 6, 3, 5, 4, 1, 2]",9.8931820046
"[7, 6, 3, 5, 4, 2, 1]",23.6576962737
"[7, 6, 4, 1, 2, 3, 5, 8]",2.6426063940
"[7, 6, 4, 1, 2, 3, 5]",16.0943803745
"[7, 6, 4, 1, 2, 5, 3]",6.1521099549
"[7, 6, 4, 1, 3, 2, 5, 8]",2.0046296316
"[7, 6, 4, 1, 3, 2, 5]",8.7766010641
"[7, 6, 4, 1, 3, 5, 2]",3.2672592988
"[7, 6, 4, 1, 5, 2, 3]",2.4904323277
"[7, 6, 4, 1, 5, 3, 2]",5.0272181072
"[7, 6, 4, 2, 1, 3, 5, 8, 9, 10]",2.8736661526
"[7, 6, 4, 2, 1, 3, 5, 8, 9]",3.3927836396
"[7, 6, 4, 2, 1, 3, 5, 8]",3.3926364249
"[7, 6, 4, 2, 1, 3, 5]",19.2338615022
"[7, 6, 4, 2, 1, 5, 3]",2.9567458489
"[7, 6, 4, 2, 3, 1, 5]",6.0279735231
"[7, 6, 4, 2, 3, 5, 1]",8.2112980712
"[7, 6, 4, 2, 5, 1, 3]",2.2164696423
"[7, 6, 4, 2, 5, 3, 1]",8.2814410560
"[7, 6, 4, 3, 1, 2, 5]",13.5690770041
"[7, 6, 4, 3, 2, 1, 5]",10.7480293681
"[7, 6, 4, 3, 2, 5, 1]",5.7306955409
"[7, 6, 4, 3, 5, 1, 2]",9.1599161165
"[7, 6, 4, 3, 5, 2, 1]",22.6757511192
"[7, 6, 4, 5, 1, 2, 3]",16.1026671665
"[7, 6, 4, 5, 1, 3, 2]",4.7565248392
"[7, 6, 4, 5, 2, 1, 3]",16.2919926038
"[7, 6, 4, 5, 2, 3, 1]",15.0706829233
"[7, 6, 4, 5, 3, 1, 2]",40.4007834556
"[7, 6, 4, 5, 3, 2, 1]",59.1395774769
"[7, 6, 5, 1, 2, 3, 4, 8, 9, 10]",2.4578362622
"[7, 6, 5, 1, 2, 3, 4, 8, 9, 11, 10]",2.4579429136
"[7, 6, 5, 1, 2, 3, 4, 8, 9]",4.0537181684
"[7, 6, 5, 1, 2, 3, 4, 8]",4.0535422754
"[7, 6, 5, 1, 2, 3, 4]",23.9982155003
"[7, 6, 5, 1, 2, 4, 3]",14.5627642667
"[7, 6, 5, 1, 3, 2, 4]",10.4491488826
"[7, 6, 5, 1, 3, 4, 2]",10.6261109619
"[7, 6, 5, 1, 4, 2, 3]",4.6673913913
"[7, 6, 5, 1, 4, 3, 2]",13.1930158507
"[7, 6, 5, 2, 1, 3, 4]",32.2573225607
"[7, 6, 5, 2, 1, 4, 3]",16.4084705612
"[7, 6, 5, 2, 3, 1, 4]",10.6148454845
"[7, 6, 5, 2, 3, 4, 1]",18.9426514473
"[7, 6, 5, 2, 4, 1, 3]",10.3037028726
"[7, 6, 5, 2, 4, 3, 1]",24.5057812027
"[7, 6, 5, 3, 1, 2, 4, 8]",3.1923292309
"[7, 6, 5, 3, 1, 2, 4]",28.6643186708
"[7, 6, 5, 3, 1, 4, 2]",9.3182181256
"[7, 6, 5, 3, 2, 1, 4, 8]",2.2435484673
"[7, 6, 5, 3, 2, 1, 4]",20.4412533023
"[7, 6, 5, 3, 2, 4, 1]",20.7750157625
"[7, 6, 5, 3, 4, 1, 2]",20.9800572540
"[7, 6, 5, 3, 4, 2, 1]",65.9626673645
"[7, 6, 5, 4, 1, 2, 3]",44.3619596483
"[7, 6, 5, 4, 1, 3, 2]",32.9160337541
"[7, 6, 5, 4, 2, 1, 3]",59.9616747027
"[7, 6, 5, 4, 2, 3, 1]",48.0884130586
"[7, 6, 5, 4, 3, 1, 2]",76.7458371837
"[7, 6, 5, 4, 3, 2, 1]",141.4090843488
"[7, 6, 5, 8, 3, 4, 1, 2]",2.3536624369
"[7, 6, 5, 8, 3, 4, 2, 1]",3.3745649773
"[7, 6, 5, 8, 4, 3, 1, 2]",4.2305289557
"[7, 6, 5, 8, 4, 3, 2, 1]",3.3066755277
"[7, 6, 5, 8, 9, 4, 3, 2, 1]",2.7698806039
"[7, 6, 8, 3, 1, 2, 5, 4]",2.7625714048
"[7, 6, 8, 3, 2, 1, 5, 4]",2.7849915595
"[7, 6, 8, 4, 5, 1, 2, 3]",2.0483218742
"[7, 6, 8, 4, 5, 2, 3, 1]",2.2560888054
"[7, 6, 8, 4, 5, 3, 1, 2]",2.5967863567
"[7, 6, 8, 4, 5, 3, 2, 1]",2.6735213938
"[7, 6, 8, 5, 2, 4, 3, 1]",3.3973775471
"[7, 6, 8, 5, 3, 1, 2, 4]",3.8015149989
"[7, 6, 8, 5, 3, 4, 2, 1]",3.5396377585
"[7, 6, 8, 5, 4, 1, 2, 3]",4.4947152748
"[7, 6, 8, 5, 4, 2, 1, 3]",2.7165592607
"[7, 6, 8, 5, 4, 2, 3, 1]",3.9294313665
"[7, 6, 8, 5, 4, 3, 1, 2]",5.8193156626
"[7, 6, 8, 5, 4, 3, 2, 1]",14.5201223084
"[7, 6, 8, 9, 5, 4, 2, 3, 1]",2.4560010888
"[7, 6, 8, 9, 5, 4, 3, 1, 2]",3.2519016260
"[7, 6, 8, 9, 5, 4, 3, 2, 1]",3.7274172169
"[7, 6, 9, 8, 5, 3, 4, 2, 1]",3.9589224965
"[7, 6, 9, 8, 5, 4, 1, 2, 3]",2.7259158870
"[7, 6, 9, 8, 5, 4, 3, 1, 2]",2.3949066864
"[7, 6, 9, 8, 5, 4, 3, 2, 1]",2.1696876898
"[7, 8, 3, 1, 2, 6, 5, 4]",2.1421709005
"[7, 8, 4, 5, 6, 3, 1, 2]",2.6304740271
"[7, 8, 4, 5, 6, 3, 2, 1]",3.0905784775
"[7, 8, 4, 6, 5, 3, 2, 1]",3.3027919432
"[7, 8, 5, 1, 3, 6, 4, 2]",2.6234714922
"[7, 8, 5, 2, 1, 4, 3, 6]",2.3380736013
"[7, 8, 5, 2, 4, 1, 3, 6]",2.7944183443
"[7, 8, 5, 3, 1, 2, 4, 6]",2.6036989047
"[7, 8, 5, 4, 6, 2, 1, 3]",2.5434239432
"[7, 8, 5, 4, 6, 2, 3, 1]",2.1489372130
"[7, 8, 5, 4, 6, 3, 2, 1]",4.6068840348
"[7, 8, 5, 6, 2, 1, 3, 4]",2.8281749270
"[7, 8, 5, 6, 2, 1, 4, 3]",2.7105797096
"[7, 8, 5, 6, 2, 4, 3, 1]",2.1691169608
"[7, 8, 5, 6, 3, 1, 2, 4]",2.1778645257
"[7, 8, 5, 6, 3, 2, 1, 4]",2.2726577519
"[7, 8, 5, 6, 3, 2, 4, 1]",4.5704824511
"[7, 8, 5, 6, 3, 4, 2, 1]",3.4756380779
"[7, 8, 5, 6, 4, 1, 2, 3]",6.4762844028
"[7, 8, 5, 6, 4, 2, 1, 3]",4.7306957584
"[7, 8, 5, 6, 4, 2, 3, 1]",3.0639427379
"[7, 8, 5, 6, 4, 3, 1, 2]",3.4473853274
"[7, 8, 5, 6, 4, 3, 2, 1]",7.6224156398
"[7, 8, 6, 1, 3, 4, 2, 5]",3.2453842258
"[7, 8, 6, 2, 1, 3, 4, 5]",3.7359258984
"[7, 8, 6, 2, 3, 1, 4, 5]",2.1955582097
"[7, 8, 6, 3, 1, 2, 4, 5]",6.4811118821
"[7, 8, 6, 3, 1, 2, 5, 4]",2.1216807546
"[7, 8, 6, 3, 2, 1, 4, 5]",5.7610142562
"[7, 8, 6, 3, 4, 1, 2, 5]",2.9613123975
"[7, 8, 6, 3, 4, 5, 2, 1]",2.6578544460
"[7, 8, 6, 3, 5, 4, 1, 2]",2.3894038153
"[7, 8, 6, 3, 5, 4, 2, 1]",5.3705516703
"[7, 8, 6, 4, 1, 2, 3, 5]",2.6805538390
"[7, 8, 6, 4, 1, 3, 2, 5]",2.4073296909
"[7, 8, 6, 4, 1, 5, 3, 2]",3.0554529673
"[7, 8, 6, 4, 2, 1, 3, 5]",2.5267404593
"[7, 8, 6, 4, 2, 3, 5, 1]",2.1305897616
"[7, 8, 6, 4, 3, 1, 2, 5]",5.2285172403
"[7, 8, 6, 4, 3, 2, 1, 5]",2.0746293256
"[7, 8, 6, 4, 3, 5, 2, 1]",6.2590209726
"[7, 8, 6, 4, 5, 1, 2, 3]",4.0008913892
"[7, 8, 6, 4, 5, 2, 1, 3]",5.4884057972
"[7, 8, 6, 4, 5, 2, 3, 1]",7.6496282985
"[7, 8, 6, 4, 5, 3, 1, 2]",6.9771333591
"[7, 8, 6, 4, 5, 3, 2, 1]",11.5496822218
"[7, 8, 6, 5, 1, 2, 3, 4]",9.2607942969
"[7, 8, 6, 5, 1, 2, 4, 3]",4.1070451873
"[7, 8, 6, 5, 1, 3, 2, 4]",2.9055016839
"[7, 8, 6, 5, 1, 3, 4, 2]",3.7937217924
"[7, 8, 6, 5, 1, 4, 3, 2]",2.4341313370
"[7, 8, 6, 5, 2, 1, 3, 4]",4.1871431124
"[7, 8, 6, 5, 2, 1, 4, 3]",4.1384198200
"[7, 8, 6, 5, 2, 3, 1, 4]",2.4032266520
"[7, 8, 6, 5, 2, 3, 4, 1]",4.8387587708
"[7, 8, 6, 5, 2, 4, 3, 1]",5.8623900936
"[7, 8, 6, 5, 3, 1, 2, 4]",6.8851510010
"[7, 8, 6, 5, 3, 2, 1, 4]",7.6250775266
"[7, 8, 6, 5, 3, 2, 4, 1]",6.2748500820
"[7, 8, 6, 5, 3, 4, 1, 2]",6.9680907816
"[7, 8, 6, 5, 3, 4, 2, 1]",17.2506531479
"[7, 8, 6, 5, 4, 1, 2, 3]",9.7823604950
"[7, 8, 6, 5, 4, 1, 3, 2]",6.8143259901
"[7, 8, 6, 5, 4, 2, 1, 3]",11.5670330048
"[7, 8, 6, 5, 4, 2, 3, 1]",14.7333781360
"[7, 8, 6, 5, 4, 3, 1, 2]",16.9450695858
"[7, 8, 6, 5, 4, 3, 2, 1]",35.1196278647
"[7, 8, 9, 10, 6, 5, 4, 2, 3, 1]",2.1706295727
"[7, 8, 9, 10, 6, 5, 4, 3, 2, 1]",3.3466697653
"[7, 8, 9, 5, 4, 6, 3, 2, 1]",2.1324499505
"[7, 8, 9, 5, 6, 4, 3, 1, 2]",2.1041839230
"[7, 8, 9, 6, 4, 5, 3, 1, 2]",2.3427295386
"[7, 8, 9, 6, 5, 3, 2, 1, 4]",3.1437832533
"[7, 8, 9, 6, 5, 3, 4, 1, 2]",3.1957738861
"[7, 8, 9, 6, 5, 3, 4, 2, 1]",2.5954420010
"[7, 8, 9, 6, 5, 4, 1, 2, 3]",2.5886271678
"[7, 8, 9, 6, 5, 4, 2, 1, 3]",3.2173232768
"[7, 8, 9, 6, 5, 4, 2, 3, 1]",2.1706295727
"[7, 8, 9, 6, 5, 4, 3, 1, 2]",2.7422171224
"[7, 8, 9, 6, 5, 4, 3, 2, 1]",7.4739746922
"[7, 9, 10, 8, 6, 5, 4, 3, 2, 1]",3.3216925178
"[7, 9, 8, 5, 4, 1, 2, 3, 6]",2.4153235902
"[7, 9, 8, 5, 6, 4, 2, 3, 1]",2.1587412819
"[7, 9, 8, 5, 6, 4, 3, 1, 2]",4.0687540797
"[7, 9, 8, 5, 6, 4, 3, 2, 1]",3.0874361934
"[7, 9, 8, 6, 2, 1, 3, 5, 4]",2.3703330519
"[7, 9, 8, 6, 3, 4, 5, 2, 1]",2.2237567066
"[7, 9, 8, 6, 3, 5, 4, 2, 1]",2.3278752971
"[7, 9, 8, 6, 4, 5, 3, 1, 2]",5.0188786816
"[7, 9, 8, 6, 4, 5, 3, 2, 1]",7.5904681904
"[7, 9, 8, 6, 5, 1, 2, 3, 4]",2.4389892381
"[7, 9, 8, 6, 5, 1, 4, 3, 2]",3.0815232538
"[7, 9, 8, 6, 5, 2, 3, 4, 1]",2.8964487105
"[7, 9, 8, 6, 5, 3, 1, 2, 4]",3.3017299057
"[7, 9, 8, 6, 5, 3, 4, 2, 1]",6.2069028429
"[7, 9, 8, 6, 5, 4, 1, 2, 3]",2.6726795894
"[7, 9, 8, 6, 5, 4, 2, 1, 3]",4.7371649435
"[7, 9, 8, 6, 5, 4, 2, 3, 1]",2.0589011515
"[7, 9, 8, 6, 5, 4, 3, 1, 2]",2.9682212022
"[7, 9, 8, 6, 5, 4, 3, 2, 1]",6.8409955626
"[8, 10, 9, 7, 5, 6, 4, 3, 1, 2]",2.2736955050
"[8, 10, 9, 7, 5, 6, 4, 3, 2, 1]",4.1754381917
"[8, 10, 9, 7, 6, 4, 5, 3, 1, 2]",3.0475064975
"[8, 10, 9, 7, 6, 4, 5, 3, 2, 1]",2.1867680465
"[8, 10, 9, 7, 6, 5, 4, 3, 2, 1]",2.7648340155
"[8, 11, 9, 10, 7, 6, 5, 4, 3, 2, 1]",2.3032529164
"[8, 3, 1, 2, 5, 7, 4, 6]",2.5267848385
"[8, 3, 2, 1, 4, 6, 5, 7]",2.5466117886
"[8, 3, 2, 5, 7, 6, 4, 1]",2.0007737531
"[8, 3, 4, 1, 2, 5, 7, 6]",2.0531350957
"[8, 3, 4, 6, 5, 7, 2, 1]",2.0497065360
"[8, 3, 4, 6, 7, 5, 2, 1]",2.2510812471
"[8, 3, 5, 6, 7, 4, 2, 1]",2.1875826361
"[8, 3, 5, 7, 6, 4, 2, 1]",2.6419606873
"[8, 3, 7, 5, 4, 6, 2, 1]",2.2148701951
"[8, 4, 2, 1, 3, 5, 6, 7]",2.0503778506
"[8, 4, 2, 1, 3, 6, 7, 5]",3.0631778672
"[8, 4, 2, 3, 6, 7, 5, 1]",2.0466501347
"[8, 4, 3, 2, 1, 5, 6, 7, 9]",2.1453325070
"[8, 4, 3, 2, 1, 5, 6, 7]",2.5745334879
"[8, 4, 3, 6, 1, 2, 7, 5]",2.1797214354
"[8, 4, 5, 3, 1, 2, 6, 7]",2.1348135280
"[8, 4, 5, 6, 7, 3, 2, 1]",3.2601778637
"[8, 4, 5, 7, 6, 3, 2, 1]",2.4456495595
"[8, 4, 6, 5, 7, 3, 2, 1]",2.1379664388
"[8, 4, 7, 6, 3, 5, 2, 1]",2.4606759657
"[8, 4, 7, 6, 5, 3, 1, 2]",2.2809264672
"[8, 4, 7, 6, 5, 3, 2, 1]",3.4374046354
"[8, 5, 2, 1, 4, 3, 6, 7]",2.3713834998
"[8, 5, 2, 4, 1, 3, 7, 6]",2.6219069168
"[8, 5, 3, 1, 2, 4, 6, 7]",2.7341010596
"[8, 5, 3, 1, 2, 7, 6, 4]",2.0343672583
"[8, 5, 3, 6, 7, 4, 2, 1]",2.4333145423
"[8, 5, 3, 7, 6, 4, 2, 1]",2.0166381856
"[8, 5, 4, 1, 2, 3, 6, 7]",2.3280548368
"[8, 5, 4, 1, 2, 3, 7, 6]",2.3558695344
"[8, 5, 4, 2, 1, 3, 6, 7, 9, 10, 11]",2.2336062029
"[8, 5, 4, 2, 1, 3, 6, 7, 9, 10]",2.2335092855
"[8, 5, 4, 2, 1, 3, 6, 7, 9]",2.8291962561
"[8, 5, 4, 2, 1, 3, 6, 7]",4.2659225369
"[8, 5, 4, 3, 6, 7, 2, 1]",2.4797532975
"[8, 5, 4, 7, 6, 3, 1, 2]",2.4392614702
"[8, 5, 4, 7, 6, 3, 2, 1]",5.3266842767
"[8, 5, 6, 4, 7, 3, 2, 1]",2.5662318783
"[8, 5, 6, 7, 4, 1, 3, 2]",2.8790344642
"[8, 5, 6, 7, 4, 2, 1, 3]",5.4285047269
"[8, 5, 6, 7, 4, 3, 1, 2]",6.9646582625
"[8, 5, 6, 7, 4, 3, 2, 1]",6.7302704030
"[8, 5, 7, 6, 3, 4, 2, 1]",2.8765315002
"[8, 5, 7, 6, 4, 1, 2, 3]",4.7473365315
"[8, 5, 7, 6, 4, 2, 1, 3]",3.5621917385
"[8, 5, 7, 6, 4, 2, 3, 1]",4.8213216318
"[8, 5, 7, 6, 4, 3, 1, 2]",4.9730906411
"[8, 5, 7, 6, 4, 3, 2, 1]",4.6889462671
"[8, 5, 7, 9, 6, 4, 3, 1, 2]",2.3467802154
"[8, 6, 1, 3, 4, 2, 5, 7]",2.1958017318
"[8, 6, 2, 1, 3, 4, 5, 7]",2.2732755834
"[8, 6, 3, 1, 2, 5, 4, 7]",2.6220100754
"[8, 6, 3, 4, 2, 1, 5, 7]",3.1110491136
"[8, 6, 3, 4, 7, 5, 2, 1]",3.0054428467
"[8, 6, 3, 5, 7, 4, 2, 1]",2.9464590882
"[8, 6, 3, 7, 5, 4, 2, 1]",2.3635495382
"[8, 6, 4, 1, 2, 3, 5, 7]",2.1598845912
"[8, 6, 4, 1, 2, 3, 7, 5]",3.0477012550
"[8, 6, 4, 1, 3, 2, 5, 7]",2.3226071721
"[8, 6, 4, 3, 1, 2, 5, 7]",2.6761187364
"[8, 6, 4, 5, 1, 2, 3, 7]",3.0212176289
"[8, 6, 4, 5, 7, 3, 1, 2]",2.7736947365
"[8, 6, 4, 5, 7, 3, 2, 1]",5.2866982907
"[8, 6, 4, 7, 5, 2, 3, 1]",2.2623388237
"[8, 6, 4, 7, 5, 3, 1, 2]",2.1757220795
"[8, 6, 5, 1, 2, 3, 4, 7]",4.1677257367
"[8, 6, 5, 1, 2, 4, 3, 7]",2.1193719277
"[8, 6, 5, 2, 1, 3, 4, 7]",2.2161116046
"[8, 6, 5, 2, 1, 3, 7, 4]",2.1439879264
"[8, 6, 5, 3, 1, 2, 4, 7]",2.5158964630
"[8, 6, 5, 4, 3, 2, 1, 7]",2.4287579790
"[8, 6, 5, 7, 3, 1, 2, 4]",2.2779685478
"[8, 6, 5, 7, 3, 4, 2, 1]",2.8419059903
"[8, 6, 5, 7, 4, 2, 1, 3]",3.6336272770
"[8, 6, 5, 7, 4, 3, 1, 2]",5.1421072503
"[8, 6, 5, 7, 4, 3, 2, 1]",12.2696083929
"[8, 6, 7, 2, 1, 3, 5, 4]",2.4767857738
"[8, 6, 7, 3, 1, 2, 4, 5]",3.0862362544
"[8, 6, 7, 3, 2, 1, 4, 5]",2.3237954557
"[8, 6, 7, 3, 2, 1, 5, 4]",2.1078849503
"[8, 6, 7, 3, 2, 5, 4, 1]",2.2931975888
"[8, 6, 7, 3, 4, 5, 2, 1]",2.6156925615
"[8, 6, 7, 3, 5, 4, 1, 2]",2.4424477557
"[8, 6, 7, 3, 5, 4, 2, 1]",2.7536494177
"[8, 6, 7, 4, 1, 2, 5, 3]",3.3250212276
"[8, 6, 7, 4, 2, 1, 5, 3]",3.0009767439
"[8, 6, 7, 4, 3, 5, 1, 2]",3.3033108048
"[8, 6, 7, 4, 5, 1, 2, 3]",2.1886717512
"[8, 6, 7, 4, 5, 2, 1, 3]",3.9618994761
"[8, 6, 7, 4, 5, 3, 1, 2]",4.8847796031
"[8, 6, 7, 4, 5, 3, 2, 1]",3.8141641916
"[8, 6, 7, 5, 1, 2, 3, 4]",5.7741687778
"[8, 6, 7, 5, 1, 2, 4, 3]",3.7008467578
"[8, 6, 7, 5, 2, 1, 3, 4]",5.0109376079
"[8, 6, 7, 5, 2, 4, 1, 3]",2.5555587622
"[8, 6, 7, 5, 3, 1, 2, 4]",5.1364517545
"[8, 6, 7, 5, 3, 1, 4, 2]",5.4010532692
"[8, 6, 7, 5, 3, 2, 1, 4]",4.3589813216
"[8, 6, 7, 5, 3, 2, 4, 1]",2.8239929466
"[8, 6, 7, 5, 3, 4, 1, 2]",5.2455324653
"[8, 6, 7, 5, 3, 4, 2, 1]",9.5907931406
"[8, 6, 7, 5, 4, 1, 2, 3]",6.7865077512
"[8, 6, 7, 5, 4, 1, 3, 2]",7.8448706186
"[8, 6, 7, 5, 4, 2, 1, 3]",8.4930772194
"[8, 6, 7, 5, 4, 2, 3, 1]",6.7919673163
"[8, 6, 7, 5, 4, 3, 1, 2]",12.8505904494
"[8, 6, 7, 5, 4, 3, 2, 1]",21.6348746484
"[8, 6, 9, 7, 5, 3, 4, 2, 1]",2.6037653369
"[8, 7, 1, 2, 3, 4, 5, 6]",2.2918373466
"[8, 7, 1, 4, 3, 2, 6, 5]",2.5198213406
"[8, 7, 10, 9, 6, 4, 5, 3, 2, 1]",2.4522910090
"[8, 7, 2, 1, 3, 5, 6, 4]",2.2925585802
"[8, 7, 2, 1, 3, 6, 5, 4]",2.7251634679
"[8, 7, 2, 1, 4, 3, 5, 6]",2.1113917943
"[8, 7, 2, 3, 6, 5, 4, 1]",2.7655432937
"[8, 7, 2, 4, 6, 5, 3, 1]",2.4157118116
"[8, 7, 2, 5, 3, 1, 4, 6]",2.2566807070
"[8, 7, 3, 1, 2, 4, 6, 5]",4.0588288392
"[8, 7, 3, 1, 2, 5, 6, 4]",3.9459362715
"[8, 7, 3, 1, 4, 2, 5, 6]",2.1677327071
"[8, 7, 3, 2, 1, 4, 6, 5]",2.6976021208
"[8, 7, 3, 2, 5, 6, 4, 1]",2.4170206099
"[8, 7, 3, 4, 1, 2, 5, 6]",2.3031299925
"[8, 7, 3, 4, 1, 2, 6, 5]",2.6039189593
"[8, 7, 3, 4, 5, 6, 2, 1]",3.4268641317
"[8, 7, 3, 5, 4, 6, 2, 1]",3.5736940152
"[8, 7, 3, 5, 6, 4, 2, 1]",2.4091710811
"[8, 7, 3, 6, 5, 4, 2, 1]",3.2943770654
"[8, 7, 4, 1, 2, 3, 5, 6]",3.1212882828
"[8, 7, 4, 1, 3, 6, 5, 2]",2.9999618663
"[8, 7, 4, 2, 1, 3, 5, 6]",7.7566414344
"[8, 7, 4, 2, 1, 3, 6, 5]",2.1281215754
"[8, 7, 4, 2, 3, 1, 5, 6]",2.5685034168
"[8, 7, 4, 2, 5, 6, 3, 1]",2.4332089595
"[8, 7, 4, 3, 1, 2, 5, 6]",3.4708699757
"[8, 7, 4, 3, 1, 2, 6, 5]",2.0329333217
"[8, 7, 4, 3, 2, 1, 5, 6]",3.1040807760
"[8, 7, 4, 3, 2, 1, 6, 5]",2.6153003041
"[8, 7, 4, 3, 2, 5, 6, 1]",2.0594341365
"[8, 7, 4, 3, 5, 1, 2, 6]",2.2404245374
"[8, 7, 4, 3, 6, 5, 2, 1]",4.2034040980
"[8, 7, 4, 5, 2, 1, 3, 6]",4.2561692154
